[SRM] Código da operação,variavel_target,Total do Contrato (Bruto),Nota da Clínica,Capacidade Idade,Capital Endividamento,Serasa Score,Carater Acoes_Judiciais_Cheques_Sustados_e_PIE,Carater Percentual_de_divida_vencida_total,Carater Quantidade_de_restricoes_comerciais,Serasa Quantidade de protestos,VTM Valor total,Taxa de Juros,Total do Contrato (Bruto)/renda utilizada
1383193.0,1,3640.0,2.0,45,9,436.0,0.0,7,0.0,0.0,2536.0,8.0,2.206060606060606
1357088.0,0,3267.0,1.0,61,0,445.0,0.0,0,2.0,0.0,1865.0,8.0,2.3777292576419216
1357003.0,0,5468.0,2.0,53,2,603.0,0.0,75,0.0,0.0,3057.0,5.0,3.527741935483871
1363654.0,1,6108.0,2.0,44,15,615.0,0.0,0,0.0,0.0,1227.0,9.0,3.8175
1370476.0,0,9003.0,0.0,62,0,615.0,0.0,0,0.0,0.0,5429.0,4.0,6.074898785425101
1419710.0,0,7250.0,2.0,46,29,817.0,0.0,0,0.0,0.0,5827.0,5.0,2.717391304347826
1357466.0,0,1987.0,2.0,36,0,582.0,0.0,0,0.0,0.0,1041.0,9.0,1.6167615947925142
1357160.0,0,1844.0,2.0,58,5,780.0,0.0,0,0.0,0.0,2721.0,5.0,1.1896774193548387
1357329.0,0,4344.0,1.0,30,3,492.0,0.0,0,0.0,0.0,2679.0,8.0,2.715
1374226.0,0,8764.0,2.0,59,0,731.0,0.0,0,0.0,0.0,5219.0,5.0,2.7516483516483516
1361180.0,1,3630.0,1.0,20,37,580.0,0.0,0,0.0,0.0,2142.0,8.0,2.3419354838709676
1370481.0,0,5277.0,2.0,40,0,537.0,0.0,0,0.0,0.0,3000.0,9.0,0.805648854961832
1380385.0,0,1275.0,1.0,27,45,558.0,0.0,0,0.0,0.0,4912.0,5.0,0.6888168557536467
1359599.0,0,5444.0,2.0,29,22,527.0,0.0,0,0.0,0.0,3000.0,8.0,2.0994986502121096
1364010.0,1,2640.0,2.0,39,9,450.0,0.0,0,2.0,1.0,2536.0,8.0,1.6
1403362.0,0,10384.0,1.0,33,1,593.0,0.0,0,0.0,0.0,7941.0,5.0,3.5476597198496753
1360546.0,0,1822.0,2.0,22,7,554.0,0.0,0,0.0,0.0,1036.0,9.0,1.3014285714285714
1394301.0,0,3405.0,2.0,59,0,549.0,0.0,0,0.0,0.0,2023.0,8.0,2.520355292376018
1368914.0,0,7269.0,2.0,60,0,550.0,0.0,100,1.0,0.0,4064.0,5.0,4.6896774193548385
1372358.0,0,2979.0,1.0,34,60,801.0,0.0,5,0.0,0.0,1766.0,5.0,1.8747640025173065
1381192.0,0,1242.0,2.0,37,0,511.0,0.0,0,0.0,0.0,1989.0,8.0,1.0105777054515868
1364250.0,0,3195.0,2.0,26,0,747.0,0.0,0,0.0,0.0,3273.0,5.0,2.13
1364821.0,1,4463.0,2.0,54,0,664.0,0.0,53,0.0,0.0,3988.0,5.0,2.704848484848485
1359535.0,0,2895.0,2.0,24,0,537.0,0.0,0,0.0,0.0,2586.0,8.0,1.867741935483871
1374922.0,0,3590.0,0.0,62,0,407.0,0.0,0,2.0,0.0,2197.0,6.0,2.5140056022408963
1413123.0,0,4530.0,0.0,62,5,721.0,0.0,0,0.0,0.0,12000.0,4.0,0.32885662431941926
1372850.0,0,3625.0,2.0,64,0,627.0,0.0,0,0.0,0.0,3631.0,5.0,2.3974867724867726
1373309.0,0,2202.0,2.0,57,0,728.0,0.0,0,0.0,0.0,4869.0,5.0,1.107645875251509
1369810.0,1,5437.0,2.0,26,0,646.0,0.0,0,0.0,0.0,3858.0,5.0,3.398125
1370741.0,0,3839.0,2.0,49,0,445.0,0.0,100,0.0,0.0,2178.0,8.0,2.886466165413534
1376615.0,1,2049.0,2.0,63,15,667.0,0.0,0,0.0,0.0,1286.0,8.0,1.110569105691057
1381845.0,0,1088.0,1.0,26,13,676.0,0.0,0,0.0,0.0,3598.0,5.0,0.7253333333333334
1370636.0,0,1341.0,2.0,33,17,815.0,0.0,0,0.0,0.0,3628.0,5.0,0.5917917034421889
1382386.0,1,2266.0,2.0,48,16,442.0,0.0,0,0.0,0.0,2586.0,8.0,1.4619354838709677
1374593.0,1,5570.0,1.0,28,0,714.0,0.0,0,0.0,0.0,3598.0,5.0,3.7133333333333334
1364820.0,0,5272.0,2.0,54,3,450.0,0.0,0,1.0,0.0,3000.0,8.0,1.9226841721371262
1363152.0,1,3609.0,2.0,66,41,450.0,0.0,0,0.0,0.0,3000.0,8.0,1.1402843601895734
1370751.0,0,1424.0,2.0,21,0,438.0,0.0,0,0.0,0.0,2107.0,8.0,1.0171428571428571
1362960.0,0,4120.0,2.0,51,18,593.0,0.0,0,0.0,0.0,7693.0,5.0,1.4512152166255723
1366494.0,0,6822.0,1.0,65,30,978.0,0.0,0,0.0,0.0,7476.0,3.0,4.012941176470588
1372840.0,1,3139.0,0.0,37,0,450.0,0.0,0,1.0,0.0,3000.0,6.0,1.9024242424242424
1367721.0,0,2152.0,1.0,24,0,450.0,0.0,0,3.0,0.0,1419.0,8.0,1.4346666666666668
1370686.0,0,1406.0,2.0,56,38,652.0,0.0,0,1.0,0.0,4205.0,5.0,0.87875
1423340.0,0,3883.0,1.0,42,42,508.0,0.0,0,0.0,0.0,2247.0,8.0,2.840526700804682
1363300.0,0,1179.0,2.0,18,0,487.0,0.0,0,0.0,0.0,2021.0,8.0,0.8733333333333333
1370589.0,0,1208.0,2.0,20,8,582.0,0.0,0,0.0,0.0,1305.0,8.0,0.8628571428571429
1369007.0,0,7214.0,1.0,33,7,606.0,0.0,0,0.0,0.0,4064.0,5.0,4.654193548387097
1372952.0,0,3973.0,0.0,52,0,525.0,0.0,0,0.0,0.0,3786.0,4.0,2.9561011904761907
1382383.0,1,3995.0,2.0,20,0,639.0,0.0,0,0.0,0.0,2332.0,5.0,2.9592592592592593
1369424.0,0,4395.0,2.0,36,0,492.0,0.0,0,0.0,0.0,2450.0,8.0,2.746875
1371123.0,1,8991.0,2.0,40,5,473.0,0.0,0,1.0,0.0,3000.0,8.0,1.3687014766326686
1389674.0,1,6155.0,2.0,24,0,619.0,0.0,0,0.0,0.0,3642.0,5.0,4.396428571428571
1369339.0,0,3188.0,2.0,24,0,606.0,0.0,0,0.0,0.0,1844.0,5.0,1.9321212121212121
1386191.0,0,3935.0,2.0,64,13,509.0,0.0,0,1.0,1.0,3000.0,8.0,2.017948717948718
1366525.0,0,5584.0,0.0,59,7,615.0,0.0,0,0.0,0.0,5101.0,4.0,3.99713672154617
1373862.0,0,4261.0,2.0,65,12,931.0,0.0,0,0.0,0.0,7992.0,5.0,1.4468590831918506
1369337.0,0,5584.0,0.0,53,78,613.0,0.0,0,0.0,0.0,4215.0,4.0,3.6025806451612903
1374484.0,0,1681.0,2.0,59,28,450.0,0.0,0,2.0,0.0,895.0,9.0,0.8027698185291309
1373291.0,0,4536.0,2.0,34,9,450.0,0.0,0,3.0,0.0,2536.0,8.0,2.749090909090909
1372927.0,0,6999.0,0.0,50,14,672.0,0.0,0,0.0,0.0,11158.0,4.0,2.360539629005059
1373859.0,1,2065.0,2.0,40,18,433.0,0.0,0,0.0,0.0,2772.0,8.0,1.2515151515151515
1369046.0,0,10745.0,0.0,54,45,756.0,0.0,0,0.0,0.0,5689.0,4.0,6.932258064516129
1366911.0,0,2895.0,1.0,60,3,907.0,0.0,0,0.0,0.0,12000.0,3.0,0.45894102726696256
1366585.0,0,1120.0,2.0,23,0,502.0,0.0,0,0.0,0.0,679.0,9.0,0.7799442896935933
1376614.0,0,2862.0,1.0,50,5,464.0,0.0,0,0.0,0.0,3000.0,8.0,1.4098522167487684
1369712.0,0,5214.0,2.0,35,27,608.0,0.0,0,0.0,0.0,4487.0,5.0,1.9564727954971857
1374735.0,0,1298.0,2.0,19,11,751.0,0.0,0,0.0,0.0,3209.0,5.0,0.9614814814814815
1367652.0,1,5248.0,2.0,63,0,608.0,0.0,0,0.0,0.0,2794.0,9.0,1.618753855644664
1369300.0,0,7086.0,2.0,38,39,843.0,0.0,0,0.0,0.0,4850.0,5.0,3.8742482230727173
1378642.0,0,1723.0,2.0,27,9,442.0,0.0,0,0.0,0.0,1634.0,8.0,1.1486666666666667
1369280.0,0,1329.0,1.0,20,3,700.0,0.0,0,0.0,0.0,2039.0,5.0,0.9844444444444445
1370980.0,0,2878.0,2.0,26,0,459.0,0.0,0,0.0,0.0,1663.0,9.0,1.79875
1368074.0,0,2778.0,2.0,43,0,518.0,0.0,0,0.0,0.0,1479.0,9.0,2.128735632183908
1381842.0,1,1282.0,2.0,41,68,888.0,0.0,0,0.0,0.0,1983.0,5.0,0.62997542997543
1373290.0,0,3040.0,2.0,56,0,499.0,0.0,0,0.0,0.0,3000.0,8.0,1.1284335560504826
1370373.0,0,9160.0,0.0,23,53,558.0,0.0,0,0.0,0.0,5816.0,4.0,5.790139064475348
1379973.0,0,4975.0,1.0,59,24,550.0,0.0,24,1.0,0.0,3000.0,8.0,0.8478186775732788
1369354.0,0,5664.0,0.0,45,0,660.0,0.0,0,0.0,0.0,3550.0,4.0,4.4739336492890995
1369307.0,0,4857.0,0.0,33,57,499.0,0.0,0,1.0,1.0,3000.0,6.0,2.5522858644245927
1369274.0,0,4052.0,2.0,65,3,523.0,0.0,0,1.0,0.0,3000.0,8.0,2.2573816155988857
1369306.0,0,1505.0,2.0,21,0,554.0,0.0,0,0.0,0.0,3209.0,5.0,1.114814814814815
1374428.0,0,3126.0,2.0,41,13,639.0,0.0,0,0.0,0.0,1768.0,5.0,1.637506547930854
1369473.0,0,4217.0,2.0,25,12,542.0,0.0,0,0.0,0.0,2364.0,8.0,2.7206451612903226
1369327.0,0,1986.0,1.0,45,0,480.0,0.0,0,0.0,0.0,1156.0,8.0,1.5637795275590551
1372607.0,1,2133.0,2.0,23,0,497.0,0.0,0,0.0,0.0,1139.0,9.0,1.4153948241539482
1369329.0,1,3572.0,2.0,22,25,539.0,0.0,0,0.0,0.0,1908.0,9.0,1.9844444444444445
1369364.0,0,1778.0,2.0,20,0,455.0,0.0,0,0.0,0.0,1540.0,9.0,1.1853333333333333
1372605.0,1,12561.0,2.0,40,6,771.0,0.0,0,0.0,0.0,7894.0,5.0,3.3203806502775577
1369351.0,1,2942.0,2.0,21,45,482.0,0.0,0,0.0,0.0,2307.0,8.0,2.1014285714285714
1377143.0,1,3823.0,2.0,26,0,700.0,0.0,0,0.0,0.0,2299.0,5.0,2.5486666666666666
1381836.0,0,8874.0,0.0,65,69,834.0,0.0,0,0.0,0.0,4777.0,4.0,5.595208070617907
1372598.0,0,4846.0,1.0,65,35,501.0,0.0,73,1.0,0.0,3000.0,6.0,2.374326310632043
1372356.0,0,3567.0,1.0,41,7,550.0,0.0,0,1.0,0.0,2840.0,8.0,1.7906626506024097
1372606.0,0,4360.0,2.0,23,0,679.0,0.0,0,0.0,0.0,2429.0,5.0,3.1142857142857143
1377418.0,1,4510.0,2.0,45,17,450.0,0.0,0,2.0,2.0,2536.0,8.0,2.7333333333333334
1372353.0,0,1500.0,2.0,51,17,780.0,0.0,0,0.0,0.0,4627.0,5.0,0.8571428571428571
1380371.0,1,5029.0,2.0,35,23,792.0,0.0,0,0.0,0.0,10000.0,5.0,0.6355364589915329
1372604.0,1,2670.0,2.0,37,0,598.0,0.0,0,0.0,0.0,1529.0,9.0,1.3935281837160751
1378830.0,1,3817.0,2.0,30,0,450.0,0.0,0,2.0,1.0,2099.0,9.0,2.385625
1376656.0,0,9994.0,0.0,58,0,511.0,0.0,0,0.0,0.0,5303.0,4.0,6.892413793103448
1453855.0,0,14192.0,0.0,45,47,650.0,0.0,2,0.0,0.0,10606.0,4.0,5.029057406094968
1372361.0,0,2254.0,2.0,21,16,660.0,0.0,0,0.0,0.0,3338.0,5.0,1.61
1376663.0,0,2839.0,2.0,21,1,459.0,0.0,0,0.0,0.0,1935.0,8.0,2.183846153846154
1395525.0,0,5011.0,2.0,32,40,542.0,0.0,0,0.0,0.0,2679.0,8.0,3.131875
1372542.0,1,9413.0,1.0,42,0,605.0,0.0,0,0.0,0.0,12000.0,4.0,0.6944300995942456
1374243.0,0,1866.0,2.0,65,0,497.0,0.0,0,0.0,0.0,3000.0,9.0,0.5755706354102406
1373866.0,1,6909.0,1.0,52,63,568.0,0.0,0,0.0,0.0,4566.0,4.0,4.318125
1374367.0,0,3335.0,2.0,60,0,593.0,0.0,0,0.0,0.0,4555.0,5.0,1.9344547563805103
1373869.0,0,3032.0,2.0,43,3,751.0,0.0,0,0.0,0.0,5752.0,5.0,1.4108887854816194
1372563.0,0,4997.0,0.0,46,53,620.0,0.0,0,0.0,0.0,6254.0,4.0,2.9463443396226414
1374230.0,0,4762.0,2.0,24,0,766.0,0.0,0,0.0,0.0,3728.0,5.0,3.072258064516129
1373868.0,1,3918.0,2.0,32,16,461.0,0.0,0,0.0,0.0,2099.0,9.0,2.44875
1378691.0,0,5272.0,2.0,44,64,438.0,0.0,49,1.0,0.0,3000.0,8.0,1.0124831956980986
1376610.0,1,2130.0,2.0,21,19,728.0,0.0,0,0.0,0.0,1270.0,5.0,1.4689655172413794
1378928.0,0,3638.0,2.0,67,18,806.0,0.0,0,0.0,0.0,4908.0,5.0,1.9664864864864864
1373873.0,1,1778.0,2.0,28,0,478.0,0.0,0,0.0,0.0,2679.0,8.0,1.11125
1373872.0,0,2968.0,2.0,41,0,499.0,0.0,0,0.0,0.0,1884.0,8.0,2.337007874015748
1381837.0,0,3556.0,2.0,49,40,450.0,0.0,0,1.0,0.0,2187.0,8.0,2.253485424588086
1394326.0,0,1831.0,2.0,48,37,450.0,0.0,87,3.0,0.0,3000.0,8.0,0.9897297297297297
1377923.0,1,6195.0,1.0,19,0,580.0,0.0,0,0.0,0.0,4916.0,4.0,4.588888888888889
1376613.0,0,1057.0,1.0,36,48,508.0,0.0,0,0.0,0.0,641.0,8.0,0.741234221598878
1376611.0,0,4986.0,2.0,64,32,735.0,0.0,0,0.0,0.0,4723.0,4.0,3.835384615384615
1377927.0,0,3317.0,2.0,45,11,449.0,0.0,0,0.0,0.0,1763.0,8.0,2.073125
1381535.0,1,1395.0,2.0,38,0,547.0,0.0,0,0.0,0.0,757.0,9.0,0.9
1376634.0,0,1093.0,1.0,34,21,506.0,0.0,0,0.0,0.0,2603.0,8.0,0.6475118483412322
1377932.0,0,21483.0,0.0,52,14,891.0,0.0,0,0.0,0.0,12000.0,4.0,3.2088125466766244
1381534.0,0,4768.0,0.0,48,35,409.0,0.0,0,3.0,1.0,3000.0,6.0,2.8896969696969697
1373435.0,0,8652.0,0.0,48,63,634.0,0.0,0,0.0,0.0,9329.0,4.0,3.4719101123595504
1377933.0,0,2992.0,2.0,45,0,480.0,0.0,0,0.0,0.0,2252.0,8.0,2.0161725067385445
1377419.0,1,2665.0,2.0,58,5,450.0,0.0,0,2.0,1.0,3000.0,8.0,0.7922116527942925
1379853.0,0,3038.0,2.0,19,30,431.0,0.0,0,0.0,0.0,2214.0,8.0,2.2503703703703706
1376704.0,0,4997.0,2.0,58,23,594.0,0.0,0,0.0,0.0,3000.0,8.0,0.9509039010466223
1380397.0,0,1962.0,2.0,38,0,506.0,0.0,0,0.0,0.0,1075.0,8.0,1.22625
1376658.0,0,2930.0,1.0,33,20,587.0,0.0,0,0.0,0.0,1591.0,8.0,1.7757575757575759
1379379.0,1,1246.0,2.0,22,10,454.0,0.0,0,0.0,0.0,2192.0,8.0,0.8593103448275862
1383199.0,0,1423.0,2.0,27,0,546.0,0.0,0,0.0,0.0,2278.0,8.0,0.9486666666666667
1383195.0,1,14377.0,2.0,67,0,910.0,0.0,0,0.0,0.0,12000.0,4.0,4.160011574074074
1380392.0,1,9193.0,2.0,37,9,872.0,0.0,33,0.0,0.0,3988.0,5.0,5.571515151515151
1380387.0,0,2281.0,1.0,45,62,513.0,0.0,0,1.0,0.0,2861.0,6.0,1.341764705882353
1381840.0,1,1894.0,2.0,43,19,553.0,0.0,0,0.0,0.0,1114.0,5.0,1.4513409961685824
1426366.0,0,2646.0,2.0,66,49,808.0,0.0,0,0.0,0.0,12000.0,4.0,0.3967611336032389
1379841.0,1,2394.0,1.0,19,28,544.0,0.0,0,0.0,0.0,1362.0,8.0,1.6510344827586207
1377152.0,0,1658.0,1.0,41,0,620.0,0.0,0,0.0,0.0,4205.0,5.0,1.03625
1381841.0,0,2328.0,2.0,26,15,516.0,0.0,0,1.0,0.0,1992.0,8.0,1.455
1377929.0,0,4808.0,2.0,20,15,553.0,0.0,0,0.0,0.0,3468.0,5.0,3.3158620689655174
1377345.0,0,1712.0,2.0,24,26,646.0,0.0,0,0.0,0.0,3728.0,5.0,1.104516129032258
1377925.0,0,5795.0,2.0,47,23,624.0,0.0,0,0.0,0.0,3372.0,5.0,3.0775358470525758
1380388.0,0,2671.0,2.0,40,0,608.0,0.0,23,0.0,0.0,3869.0,5.0,1.5262857142857142
1383204.0,0,1933.0,2.0,22,54,662.0,0.0,0,0.0,0.0,3936.0,5.0,1.208125
1380390.0,0,4029.0,1.0,47,0,550.0,0.0,0,1.0,0.0,2340.0,8.0,2.405373134328358
1381839.0,0,3560.0,1.0,46,0,466.0,0.0,0,0.0,0.0,1939.0,8.0,1.822836661546339
1380652.0,0,4234.0,2.0,60,34,478.0,0.0,0,0.0,0.0,2601.0,9.0,1.5917293233082708
1379372.0,1,2479.0,2.0,32,28,639.0,0.0,0,0.0,0.0,1487.0,5.0,1.5024242424242424
1379376.0,0,2831.0,1.0,22,24,527.0,0.0,0,0.0,0.0,2192.0,8.0,1.9524137931034482
1377924.0,0,2653.0,2.0,31,4,469.0,0.0,0,0.0,0.0,1534.0,8.0,1.658125
1419301.0,0,1693.0,1.0,65,0,527.0,0.0,0,0.0,0.0,2606.0,8.0,1.0852564102564102
1376664.0,0,4095.0,0.0,52,59,550.0,0.0,0,1.0,1.0,12000.0,4.0,1.1886792452830188
1382983.0,1,2481.0,2.0,50,0,450.0,0.0,0,1.0,0.0,1920.0,8.0,1.6006451612903225
1404748.0,1,2671.0,2.0,36,0,468.0,0.0,0,0.0,0.0,3000.0,8.0,1.2320110701107012
1383655.0,0,3364.0,2.0,25,26,450.0,0.0,0,3.0,3.0,1920.0,8.0,2.1703225806451614
1384674.0,1,3792.0,2.0,68,61,476.0,0.0,29,1.0,0.0,2202.0,8.0,1.8856290402784683
1415495.0,1,1007.0,2.0,58,0,752.0,0.0,0,0.0,0.0,4704.0,5.0,0.5231168831168831
1378564.0,0,5007.0,2.0,52,9,603.0,0.0,0,0.0,0.0,12000.0,4.0,1.2047641963426372
1379842.0,0,6702.0,2.0,44,6,775.0,0.0,0,0.0,0.0,4071.0,5.0,3.321110009910803
1382553.0,0,1481.0,2.0,50,0,459.0,0.0,0,0.0,0.0,1939.0,8.0,1.1374807987711213
1380554.0,0,4125.0,1.0,51,0,575.0,0.0,0,0.0,0.0,3857.0,4.0,3.017556693489393
1381536.0,0,4754.0,2.0,24,0,612.0,0.0,0,0.0,0.0,4248.0,5.0,2.7165714285714286
1378688.0,0,2299.0,1.0,29,0,553.0,0.0,0,0.0,0.0,4064.0,5.0,1.4832258064516128
1433138.0,0,1816.0,2.0,20,0,617.0,0.0,0,0.0,0.0,2678.0,5.0,1.4528
1377390.0,0,9899.0,0.0,59,18,730.0,0.0,0,0.0,0.0,6439.0,4.0,5.676032110091743
1523884.0,0,6485.0,1.0,27,6,761.0,0.0,0,0.0,0.0,8779.0,5.0,2.0114764267990073
1378476.0,0,4400.0,0.0,31,75,702.0,0.0,0,0.0,0.0,12000.0,3.0,1.1989100817438691
1382395.0,0,5524.0,2.0,53,12,620.0,0.0,0,0.0,0.0,1185.0,9.0,4.05878030859662
1377998.0,0,6753.0,0.0,61,29,907.0,0.0,0,0.0,0.0,12000.0,4.0,1.85013698630137
1378012.0,0,5912.0,1.0,59,10,617.0,0.0,0,0.0,0.0,3598.0,5.0,3.941333333333333
1378034.0,0,4792.0,1.0,45,22,445.0,0.0,2,0.0,0.0,2735.0,8.0,2.715014164305949
1380396.0,0,13230.0,1.0,50,2,627.0,0.0,0,0.0,0.0,7232.0,4.0,6.788096459722935
1389954.0,1,3637.0,2.0,69,66,728.0,0.0,0,0.0,0.0,11994.0,3.0,1.2003300330033004
1378146.0,0,1748.0,2.0,19,9,580.0,0.0,0,0.0,0.0,3338.0,5.0,1.2485714285714287
1381843.0,1,4918.0,2.0,25,0,455.0,0.0,0,0.0,0.0,2507.0,9.0,1.6722203332199932
1381846.0,0,6539.0,2.0,40,0,993.0,0.0,0,0.0,0.0,12000.0,4.0,0.9439872960877724
1383206.0,0,2628.0,2.0,28,53,450.0,0.0,0,0.0,0.0,3000.0,8.0,1.4205405405405405
1380033.0,0,4353.0,2.0,48,0,554.0,0.0,0,0.0,0.0,3446.0,5.0,3.2729323308270675
1386120.0,0,2345.0,1.0,54,42,450.0,0.0,0,2.0,2.0,2617.0,8.0,1.0366931918656057
1382403.0,0,3624.0,1.0,58,0,638.0,0.0,0,0.0,0.0,3948.0,4.0,2.5941302791696494
1379993.0,0,1319.0,2.0,46,5,846.0,0.0,0,0.0,0.0,3165.0,5.0,0.824375
1382257.0,0,3496.0,2.0,37,0,416.0,0.0,0,0.0,0.0,2206.0,6.0,2.882110469909316
1379976.0,0,1997.0,2.0,19,0,645.0,0.0,0,0.0,0.0,1455.0,5.0,1.4792592592592593
1382401.0,0,4002.0,2.0,31,21,698.0,0.0,0,0.0,0.0,6630.0,5.0,1.0005
1385445.0,0,3417.0,2.0,24,0,459.0,0.0,0,0.0,0.0,2192.0,8.0,2.356551724137931
1380089.0,1,2453.0,2.0,28,0,436.0,0.0,0,0.0,0.0,1428.0,8.0,1.6277372262773722
1391977.0,0,3494.0,1.0,68,0,527.0,0.0,0,0.0,0.0,2036.0,8.0,2.357624831309042
1455354.0,0,3768.0,0.0,52,0,574.0,0.0,0,0.0,0.0,5496.0,4.0,2.512
1381849.0,0,2128.0,1.0,27,59,731.0,0.0,0,0.0,0.0,3901.0,5.0,1.065065065065065
1386121.0,0,1499.0,1.0,24,24,610.0,0.0,0,0.0,0.0,4411.0,4.0,0.9670967741935483
1384930.0,0,2403.0,2.0,30,10,646.0,0.0,0,0.0,0.0,1487.0,5.0,1.4563636363636363
1401210.0,0,2752.0,1.0,52,41,535.0,0.0,0,0.0,0.0,3000.0,8.0,1.2486388384754992
1385575.0,0,6895.0,2.0,52,7,690.0,0.0,0,0.0,0.0,3218.0,5.0,3.396551724137931
1380400.0,0,9110.0,0.0,45,88,995.0,0.0,0,0.0,0.0,11967.0,3.0,1.2973511819994303
1381853.0,0,3979.0,2.0,35,0,605.0,0.0,0,0.0,0.0,2189.0,5.0,2.770891364902507
1381284.0,1,6824.0,0.0,61,51,994.0,0.0,0,0.0,0.0,12000.0,3.0,2.24991757335971
1454840.0,0,5253.0,1.0,34,42,876.0,0.0,0,0.0,0.0,7275.0,5.0,1.9527881040892194
1385571.0,0,3744.0,2.0,56,0,530.0,0.0,0,1.0,1.0,2317.0,8.0,1.2299605781865965
1381416.0,0,3658.0,2.0,57,62,450.0,0.0,19,1.0,0.0,2542.0,8.0,1.4875965839772265
1393852.0,0,2818.0,1.0,28,52,829.0,0.0,0,0.0,0.0,10000.0,5.0,0.4605327667919595
1394185.0,0,3002.0,2.0,27,19,686.0,0.0,0,0.0,0.0,4375.0,5.0,1.5300713557594292
1382560.0,0,7834.0,2.0,49,0,617.0,0.0,0,0.0,0.0,5682.0,5.0,2.5526230042359073
1383207.0,0,2744.0,2.0,62,2,445.0,0.0,0,0.0,0.0,3000.0,8.0,0.9491525423728814
1384862.0,1,5388.0,1.0,29,9,650.0,0.0,0,0.0,0.0,3988.0,5.0,3.2654545454545456
1400654.0,0,3561.0,2.0,36,45,605.0,0.0,0,0.0,0.0,3945.0,5.0,2.362972793629728
1397389.0,1,2265.0,2.0,68,18,435.0,0.0,0,1.0,0.0,3000.0,8.0,0.7201907790143084
1382558.0,0,3308.0,2.0,31,0,763.0,0.0,0,0.0,0.0,5716.0,5.0,1.548689138576779
1384933.0,0,1459.0,2.0,30,0,485.0,0.0,0,0.0,0.0,1050.0,9.0,0.8842424242424243
1395404.0,1,3295.0,2.0,30,0,450.0,0.0,0,2.0,0.0,1686.0,9.0,1.5833733781835655
1387266.0,0,3231.0,2.0,51,0,527.0,0.0,0,0.0,0.0,2011.0,8.0,2.404017857142857
1383209.0,0,1319.0,2.0,19,21,462.0,0.0,0,0.0,0.0,723.0,9.0,0.8793333333333333
1385381.0,0,1742.0,2.0,20,34,499.0,0.0,0,1.0,0.0,2192.0,8.0,1.2013793103448276
1397388.0,0,1106.0,1.0,48,0,587.0,0.0,0,0.0,0.0,4870.0,5.0,0.5560583207642031
1386412.0,0,2258.0,2.0,30,29,494.0,0.0,0,0.0,0.0,2450.0,8.0,1.41125
1388940.0,0,2902.0,1.0,43,9,832.0,0.0,33,0.0,0.0,3097.0,5.0,1.850765306122449
1385572.0,0,1998.0,2.0,62,0,550.0,0.0,0,1.0,0.0,4143.0,5.0,1.1691047396138092
1386176.0,0,5838.0,0.0,47,0,575.0,0.0,0,0.0,0.0,3562.0,4.0,4.596850393700787
1420578.0,0,1807.0,2.0,41,10,570.0,0.0,0,0.0,0.0,2039.0,5.0,1.0038888888888888
1384864.0,1,2335.0,2.0,43,15,747.0,0.0,0,0.0,0.0,1433.0,5.0,1.459375
1385385.0,0,2716.0,1.0,28,7,679.0,0.0,0,0.0,0.0,1541.0,5.0,1.5976470588235294
1394418.0,0,5057.0,0.0,45,56,438.0,0.0,2,0.0,0.0,3000.0,6.0,2.0548557496952458
1383367.0,0,6310.0,0.0,50,0,547.0,0.0,0,0.0,0.0,11695.0,4.0,2.032860824742268
1385384.0,0,2018.0,2.0,53,58,528.0,0.0,0,1.0,0.0,3000.0,8.0,0.8601875532821824
1401212.0,0,4920.0,2.0,57,0,546.0,0.0,0,0.0,0.0,3000.0,8.0,1.5584415584415585
1387268.0,0,2080.0,2.0,39,0,575.0,0.0,0,0.0,0.0,2673.0,5.0,1.6680032076984763
1384831.0,0,3003.0,2.0,46,27,653.0,0.0,0,0.0,0.0,5303.0,5.0,1.3928571428571428
1385389.0,1,2835.0,2.0,46,0,532.0,0.0,0,0.0,0.0,1418.0,9.0,1.575
1385578.0,0,16263.0,2.0,57,0,582.0,0.0,0,0.0,0.0,10000.0,5.0,2.435674704208477
1385386.0,0,2327.0,2.0,55,1,553.0,0.0,0,0.0,0.0,3000.0,9.0,0.7077250608272506
1389158.0,0,8531.0,2.0,43,37,792.0,0.0,0,0.0,0.0,4640.0,5.0,3.366614048934491
1389234.0,1,3363.0,2.0,59,8,751.0,0.0,0,0.0,0.0,5303.0,5.0,1.0402103309619548
1401455.0,1,3189.0,2.0,57,0,497.0,0.0,0,0.0,0.0,2303.0,8.0,2.2827487473156762
1386123.0,0,3699.0,2.0,59,74,681.0,0.0,18,0.0,0.0,5863.0,5.0,1.1698292220113853
1408264.0,0,2399.0,2.0,61,0,478.0,0.0,0,0.0,0.0,3000.0,9.0,0.7399753238741518
1401219.0,0,3596.0,2.0,39,30,546.0,0.0,0,0.0,0.0,2024.0,8.0,2.883720930232558
1455359.0,0,3748.0,0.0,60,22,902.0,0.0,0,0.0,0.0,5882.0,4.0,2.3425
1384604.0,0,2930.0,2.0,63,13,754.0,0.0,0,0.0,0.0,3035.0,5.0,2.092857142857143
1384869.0,0,6133.0,2.0,44,0,650.0,0.0,0,0.0,0.0,5168.0,5.0,2.9149239543726235
1479438.0,1,3144.0,2.0,40,20,454.0,0.0,0,0.0,0.0,1917.0,8.0,2.439100077579519
1388943.0,0,2395.0,2.0,44,19,520.0,0.0,0,0.0,0.0,1322.0,9.0,1.4088235294117648
